name,id,revenue
Marlowe Pictures,1.0,0.0
Marmalade Films,1.0,0.0
Marmont Productions,1.0,0.0
Marmot Tandy Productions,1.0,0.0
Marmot-film,1.0,4037782.0
Marni Film,2.0,0.0
Marni Films,2.0,0.0
Maroon Entertainment,1.0,5271666.0
Marquette Productions Ltd.,1.0,0.0
Marquis,1.0,20710451.0
Marquis Film,1.0,0.0
Marquis Films Ltd,1.0,0.0
Marquis Productions,4.0,0.0
Marquise,1.0,0.0
Marrero Productions Inc.,1.0,0.0
Marro Films,1.0,0.0
Mars Dagitim,1.0,0.0
Mars Distribution,16.0,33776100.0
Mars Film,2.0,24134.0
Mars Film Corporation,2.0,20374201.0
Mars Films,22.0,1978168.0
Mars International Productions,1.0,0.0
Mars Media Beteiligungs,2.0,236890190.0
Mars Media Entertainment,3.0,0.0
Mars Production Corporation,1.0,0.0
Mars Production Pty. Ltd.,1.0,33463969.0
Marsa film,1.0,0.0
Marshak / Zachary,1.0,0.0
Marshall Law Entertainment,1.0,0.0
Marshall Production,1.0,30226144.0
Marshall Raboy Productions,4.0,0.0
Marshville Productions,1.0,0.0
Marston Productions,1.0,0.0
Marta Cabrera,1.0,0.0
Marte Films Internacional,1.0,0.0
Martel Media,1.0,0.0
Marten Pictures,2.0,0.0
Martien Holdings A.V.V.,5.0,0.0
Martin Bregman Productions,1.0,19740070.0
Martin Chase Productions,3.0,0.0
Martin Mooney Productions,1.0,0.0
Martin Poll Productions,3.0,19905359.0
Martin Ritt Productions,1.0,0.0
Martinelli Film Company International,1.0,0.0
Martinelli Films,1.0,161820.0
Martini Films,3.0,0.0
Marty Katz Productions,5.0,72218117.0
Marubeni,9.0,504874781.0
Marui-Kobunsha Corporation,1.0,0.0
Maruti International,4.0,47000000.0
Marv Films,9.0,988746811.0
Marvel Animation,2.0,13700000.0
Marvel Enterprises,20.0,6538067117.0
Marvel Entertainment,9.0,4530187954.0
Marvel Knights,2.0,159306728.0
Marvel Productions,1.0,5849647.0
Marvel Studios,31.0,11699635216.0
Marvin Schwartz Productions,2.0,6000000.0
Marvin Worth Productions,3.0,0.0
Marvista Entertainment,13.0,252.0
Marwood Pictures,1.0,0.0
Mary Breen-Farrelly Productions,1.0,1614266.0
Mary Murphy & Company,1.0,26488.0
Mary Pickford Company,7.0,1027757.0
Marza animation planet,1.0,0.0
Marzipan Productions,1.0,0.0
Masada Productions,1.0,8178569.0
Mascaret Films,1.0,0.0
Mascot Picture Corp.,1.0,0.0
Mascot Pictures,5.0,0.0
Masima Contents+Channels,1.0,0.0
Masnomis,1.0,0.0
Maso & Co Productions,1.0,0.0
Mass Appeal,1.0,0.0
Mass Hysteria Entertainment,1.0,4100000.0
Massa d'Or Produccions,1.0,3770657.0
Masses Entertainment,1.0,0.0
Massive,1.0,0.0
Master Caution Pictures,1.0,0.0
Master Film,1.0,0.0
Master Movies,1.0,33125.0
Master Productions,1.0,346297.0
Masterpiece,3.0,0.0
Masterskaya Seance,1.0,0.0
Masthead Productions,1.0,0.0
Masulpiri Films,2.0,0.0
Mat Films,1.0,0.0
Matador Content,1.0,0.0
Matador Films,2.0,0.0
Matador Motion Pictures,1.0,0.0
Matador Pictures,13.0,26348460.0
Matanza Cine,2.0,20381995.0
Match Factory Productions,1.0,0.0
"Match Factory, The",9.0,0.0
Matchbox Pictures,2.0,0.0
Matchbox Pictures Inc.,1.0,0.0
Matchmaker Films,1.0,22231658.0
Mate Producciones S.A.,4.0,3897799.0
Material,3.0,130029392.0
Material Entertainment,1.0,33000000.0
Material Pictures,5.0,181802244.0
Mathematic,1.0,0.0
Matheus S.r.l.,1.0,0.0
Matila Röhr Productions,1.0,0.0
Matila Röhr Productions (MRP),8.0,24000000.0
Matila Röhr Productions Oy,1.0,0.0
Matinee Pictures,1.0,117719158.0
Matizar,1.0,0.0
Matrix Film Finance,1.0,5989640.0
Matrix Films,1.0,0.0
Matrixbest,1.0,0.0
Matsumoto Production Company,1.0,0.0
Matt Baer Films,1.0,187112.0
Matt IV,1.0,0.0
Matt Tolmach Productions,1.0,705717432.0
Mattel,12.0,19986219.0
Mattel Creations,1.0,0.0
Mattel Entertainment,4.0,6272403.0
Mattel Playground Productions,10.0,0.0
Matten Productions,1.0,269958228.0
Matter Media Studios,1.0,0.0
Matter Productions,1.0,148868835.0
Matter of Fact Media,2.0,0.0
Matthew Pritzker Films,1.0,0.0
Matthew Reese Films,1.0,0.0
Maura International Films,1.0,0.0
Maurice Cowan Productions,1.0,0.0
Maurice Devereaux Productions,1.0,0.0
Maurice McEndree Productions,1.0,0.0
Maurice Tourneur Productions,1.0,0.0
Mauser Productions,1.0,0.0
Maven Entertainment,1.0,172363301.0
Maven Pictures,3.0,10865594.0
Maverick Films,7.0,1899999881.0
Maverick Picture Company,2.0,0.0
Maverick Productions,1.0,0.0
Mavi Film,2.0,0.0
MavroCine Pictures GmbH & Co. KG,1.0,385680446.0
Max Baer Productions,1.0,0.0
Max Cap Productions,1.0,0.0
Max Film,1.0,0.0
Max Films,1.0,0.0
Max Films Productions,9.0,3430018.0
Max L. Raab Productions,2.0,0.0
Max Linder Productions,4.0,0.0
Max Productions,1.0,0.0
Max Stronghold Productions Inc.,1.0,86369815.0
Max TV,2.0,1496262.0
Maxam,1.0,0.0
Maxim Magazine,1.0,0.0
Maxim Productions,1.0,0.0
Maxima Film,3.0,0.0
Maxima Film Compagnia Cinematografica,1.0,0.0
Maxima Pictures,1.0,0.0
Maximage GmbH,2.0,0.0
Maximillian Productions,1.0,5200000.0
Maximum Film International,1.0,0.0
Maximum Force Joint Venture,1.0,0.0
Maximum Gain Kapital Group,1.0,0.0
Maxine Street Productions,1.0,0.0
Maxlab Entertainments,1.0,2250547.0
Maxmedia,1.0,0.0
Maxper Producciones Cinematográficas (Maximiliano Pérez Flórez),1.0,0.0
May 13 Films,2.0,0.0
May Day Movies,2.0,48418160.0
Maya Entertainment,1.0,0.0
Maya Films,1.0,0.0
Maya Pictures,1.0,0.0
Maya Productions,1.0,0.0
Maybach Film Productions,4.0,0.0
Maybe Movies,2.0,8109160.0
Mayday,1.0,0.0
Mayfair Entertainment International,2.0,720074.0
Mayfair Film Partnership,1.0,0.0
Mayfair Films,1.0,0.0
Mayfair Productions Inc.,1.0,0.0
Mayflower Pictures,1.0,0.0
Mayflower Pictures Corporation,3.0,0.0
Mayhem Pictures,5.0,366304481.0
Maymon Film Inc.,1.0,0.0
Mayo Productions,1.0,0.0
Maysles Films,2.0,0.0
Maysville Pictures,1.0,16991902.0
Mazel Productions,2.0,0.0
Mazur / Kaplan Company,1.0,0.0
Maítrise Artisanale de l'Industrie Cinematographique (MAIC),1.0,0.0
Maíz Producciones,1.0,0.0
Maïa Films,2.0,0.0
Mañana,1.0,0.0
McCann-Erickson,1.0,1185783.0
McDongall Films,1.0,0.0
McElroy & McElroy,3.0,2118657.0
McLaughlin Films,1.0,1759252.0
McMahon International Pictures,1.0,0.0
McMurdo (Canada) Productions,1.0,12206028.0
McNaught Syndicate,1.0,0.0
Meadway,1.0,2400000.0
Meadway Productions,1.0,0.0
Meadway-Claude Productions Company,3.0,0.0
Meatball Animation,1.0,23833131.0
Mecanismo Films,2.0,3396726.0
Medal Lion Entertainment,1.0,0.0
Medallion Films,1.0,0.0
Meddin Studios,1.0,0.0
Media,1.0,0.0
Media 3.14,1.0,0.0
Media 8 Entertainment,6.0,32788.0
Media Asia Film,4.0,95754655.0
Media Asia Films,28.0,324718850.0
Media Asia Films Ltd.,8.0,0.0
Media Asia Group,2.0,130482868.0
Media Cooperation One,2.0,28650575.0
Media Darling,1.0,0.0
Media Development Authority (MDA),1.0,0.0
Media Education Foundation,3.0,0.0
Media Entertainment GmbH,1.0,0.0
Media Europa,1.0,0.0
Media Factory,6.0,172470756.0
Media Farm,1.0,8138788.0
Media Film,1.0,0.0
Media Filmes,1.0,0.0
Media Films,4.0,404075.0
Media Financial Incorporated,1.0,0.0
Media Home Entertainment,1.0,0.0
Media House Capital,5.0,48390.0
Media Magik Entertainment,2.0,663058113.0
Media Max Productions,3.0,0.0
Media Nation,1.0,0.0
Media Plus,3.0,0.0
Media Principia,1.0,0.0
Media Pro One,1.0,0.0
Media Pro Pictures,7.0,17709183.0
Media Produccion,2.0,0.0
Media Programme of the European Community,19.0,47662868.0
Media Ranch,1.0,0.0
Media Rights Capital,16.0,2027646636.0
Media Rights Capital (MRC),3.0,1741013246.0
Media Services,1.0,0.0
Media Talent Group,2.0,14836.0
Media Transactions,1.0,12534817.0
Media World,1.0,0.0
Media World Studios,1.0,0.0
Media World Television,1.0,0.0
MediaPark Film- und Fernsehproduktions,1.0,0.0
MediaPro Distribution,1.0,0.0
MediaPro Pictures,3.0,782356.0
MediaTrade,2.0,0.0
Mediabrigade,3.0,0.0
Mediacom Filmworks,1.0,0.0
Mediacorp Raintree Pictures,3.0,0.0
Mediajuice Studios,1.0,0.0
Mediana Productions Filmgesellschaft,1.0,60427839.0
Mediapool,1.0,0.0
Mediapool Production,1.0,0.0
Mediapro,11.0,322621587.0
Mediapro Studios,3.0,0.0
Mediarts,1.0,0.0
Mediaset,4.0,8371085.0
Mediaset España,1.0,180274123.0
Mediastream Dritte Film,1.0,20298207.0
Mediastream Dritte Film GmbH & Co. Beteiligungs KG,4.0,310053802.0
Mediastream Film GmbH & Co. Productions KG,1.0,207283925.0
Mediastream Vierte Film GmbH & Co. Vermarktungs KG,3.0,528957226.0
Mediaworks,3.0,14048372.0
Medici Entertainment,1.0,6670712.0
Medien 5 Filmproduktion,1.0,41624046.0
MedienKontor Movie GmbH,2.0,927704.0
Medienboard Berlin-Brandenburg,12.0,417576824.0
Medienboard Berlin-Brandenburg GmbH,4.0,704.0
Medienfonds GFP,1.0,0.0
Medienfonds German Film Productions GmbH & Co. KG,1.0,0.0
Medienproduktion GmbH,1.0,0.0
Medienproduktion Poseidon Filmgesellschaft,1.0,60000000.0
Medienproduktion Prometheus Filmgesellschaft,1.0,36348784.0
Medient Studios,1.0,0.0
Medienwerkstatt Wien,1.0,0.0
Mediopolis Film- und Fernsehproduktion,2.0,27953.0
Mediterranean Film Production Co. Ltd.,1.0,0.0
Mediterranee P.C.,1.0,0.0
Medusa Distribuzione,19.0,0.0
Medusa Film,43.0,242341444.0
Medusa Pictures,2.0,0.0
Medusa Produzione,12.0,21001563.0
Medyapim,1.0,0.0
Meech Grant Production,1.0,0.0
Meems,1.0,0.0
Meercat Films,1.0,0.0
Meespierson Film CV,1.0,15705007.0
Mega Entertainment,1.0,0.0
Mega Film,7.0,0.0
Mega-Vision Pictures (MVP),3.0,0.0
MegaColor,1.0,0.0
Megafilm,1.0,0.0
Megalovision,2.0,0.0
Mehboob Productions,1.0,0.0
Mehmood Productions,1.0,0.0
Mei Ah Entertainment,3.0,0.0
Mei Ah Films Production Co. Ltd.,3.0,0.0
Mei Ah Media (Beijing),1.0,0.0
Meir Teper,1.0,1102469.0
Mel's Cite du Cinema,14.0,1544295928.0
Melampo Cinematografica,2.0,229400000.0
Melbarken,1.0,593683.0
Melbourne Film Office,1.0,0.0
Melee Entertainment,1.0,0.0
Melenny Productions,5.0,0.0
Melhores do mundo,1.0,0.0
MelinaFilm,2.0,8000000.0
Mellan Film,1.0,0.0
Melnitsa Animation Studio,7.0,21783423.0
Melodrama Pictures,1.0,0.0
Melody Maker Productions & MMP Audio,1.0,0.0
Melsat Inc.,1.0,0.0
Melson Productions,1.0,0.0
Melusine Productions,2.0,8109160.0
Melville Productions,3.0,0.0
Melville-Talbot Productions,1.0,0.0
Melvin Frank Production,1.0,0.0
Melvin Simon Productions,10.0,212615115.0
Mely Productions,1.0,0.0
Memento Films Distribution,2.0,112481.0
Memento Films International,5.0,314200.0
Memento Films Production,4.0,13033814.0
Memfis Film,18.0,80177396.0
Memnon Films,1.0,0.0
Memorial Enterprises,3.0,500000.0
Memory,1.0,0.0
Memory Tech,3.0,3800000.0
Menageatroz,1.0,25147786.0
Menaures BV,1.0,0.0
MeniThings LLC,1.0,6101046.0
Meno Films,1.0,486021.0
Menuet,1.0,0.0
Menuet Producties,3.0,5475058.0
Mephisto Film,1.0,0.0
Mer Film,1.0,0.0
Mercator Pictures,1.0,0.0
Merced Media Partners,5.0,28206505.0
Merchant Films,1.0,0.0
Merchant Ivory Productions,27.0,68968655.0
Merchant Pacific Corporation,1.0,0.0
Mercurio Domina,1.0,0.0
Mercury,3.0,25196249.0
Mercury Film International,2.0,0.0
Mercury Films,2.0,0.0
Mercury Pictures,1.0,0.0
Mercury Productions,8.0,23217674.0
Mercurybar Productions,1.0,0.0
Mercy Creek Entretainment,1.0,0.0
Meridian Broadcasting Ltd,3.0,0.0
Meridian Content,1.0,0.0
Meridian Films,3.0,0.0
Meridian Productions,2.0,3109904.0
Meridiano 89,1.0,0.0
Merlin Films,3.0,29386196.0
Merlin Productions,1.0,0.0
Merlina Entertainment,1.0,2527904.0
Merope,3.0,0.0
Merrick International,1.0,0.0
Merry Film,2.0,0.0
Merry Gentleman,1.0,0.0
Merseyside Film Production Fund,1.0,0.0
Mersham Productions,1.0,14560084.0
Merton Park Studios,3.0,0.0
Mes Films,1.0,0.0
Mesfilms,2.0,12884923.0
Messaoud/a Films,1.0,0.0
Messick Films,1.0,0.0
Messidor Films,4.0,0.0
Mestiere Cinema,1.0,13204291.0
Met Film Production,3.0,0.0
Meta Film,1.0,0.0
Metafilms,7.0,3494070.0
Metakwon Filmworks,1.0,0.0
Metal Productions Inc.,1.0,16991902.0
Metalheads,1.0,0.0
Metaluna Productions,2.0,0.0
Metanoia Films,2.0,6485961.0
Metaphor Films,1.0,21878.0
Metaphor Production,1.0,0.0
Metaxa Corporation,2.0,0.0
Meteor 17,2.0,393970.0
Meteor Film GmbH,1.0,0.0
Meteor Film Productions,5.0,16136.0
Meteor Joint Venture,1.0,0.0
Metheus Film,5.0,0.0
MetraFilms,1.0,80551.0
Metro Communications,5.0,0.0
Metro Film,1.0,0.0
Metro Filmes,1.0,0.0
Metro Films,1.0,0.0
Metro Pictures,1.0,0.0
Metro Pictures Corporation,3.0,0.0
Metro Pictures Productions,1.0,0.0
Metro Tartan Distribution Ltd.,1.0,176153.0
Metro-Goldwyn Pictures Corporation,4.0,0.0
Metro-Goldwyn-Mayer,24.0,0.0
Metro-Goldwyn-Mayer (MGM),1079.0,12376790071.0
Metro-Goldwyn-Mayer British Studios,3.0,0.0
Metro-Goldwyn-Mayer Pictures,2.0,112343513.0
Metrodome Distribution,3.0,0.0
Metrodome Films,2.0,0.0
Metrol Technology,11.0,25134536.0
Metromedia Producers,1.0,0.0
Metromedia Producers Corporation,2.0,0.0
Metromedia Producers Corporation (MPC),4.0,0.0
Metromedia Productions,1.0,0.0
Metronome Productions,5.0,5405313.0
Metronome Studios AB,1.0,0.0
Metropolis Films,1.0,163794509.0
Metropolis Project,1.0,95789342.0
Metropolitan Entertainment,1.0,0.0
Metropolitan Filmexport,8.0,572149223.0
Metropolitan Films,2.0,0.0
Metropolitan Films International,1.0,0.0
Metropolitan International Pictures,1.0,0.0
Mexiko Media,1.0,0.0
Mezhrabpom-Rus,4.0,0.0
Mezhrabpomfilm,4.0,0.0
Mi Sammy Productions,1.0,0.0
Michael Alden Productions,1.0,10013424.0
Michael Arthur Films,1.0,0.0
Michael Balcon Productions,2.0,0.0
Michael Cacoyannis Productions,1.0,0.0
Michael Cerenzie Productions,1.0,25005257.0
Michael Curtiz Productions,1.0,0.0
Michael De Luca Productions,10.0,1414489353.0
Michael Deeley-Peter Yates Films,1.0,0.0
Michael Fiore Films,1.0,0.0
Michael Grandage Company,1.0,5681622.0
Michael Jaffe Films,1.0,0.0
Michael Laughlin Enterprises,1.0,0.0
Michael Lobell Productions,2.0,85632458.0
Michael London Productions,4.0,197445019.0
Michael Mailer Films,3.0,610986.0
Michael Mann Productions,1.0,4865912.0
Michael Myerberg,1.0,0.0
Michael Nolin,1.0,0.0
Michael Obel Productions,1.0,1179002.0
Michael Phillips Productions,1.0,27297451.0
Michael R. Joyce Productions,1.0,0.0
Michael Ritchie Productions,2.0,0.0
Michael Thevis Enterprises Production,1.0,0.0
Michael Todd Company,1.0,42000000.0
Michael White Productions,3.0,118267564.0
Michaelgion,1.0,0.0
Michaels-Goldwyn,2.0,93033449.0
Micheaux Book & Film Company,1.0,0.0
Micheaux Film,4.0,0.0
Michelangelo,1.0,0.0
Michele Brustin Productions,1.0,0.0
Michigan Venture Capital,1.0,0.0
Mico,1.0,191125.0
Micott,1.0,0.0
Micott & Basara K.K.,2.0,0.0
Micott Basara K.K.,1.0,1461989.0
Micro Fusion 2003-2,1.0,12.0
Micro Fusion 2004-15,1.0,0.0
Micro scope,6.0,13685753.0
Microangelo Entertainment,1.0,0.0
Microcinema International,1.0,0.0
Microsoft,1.0,1000000.0
Microsoft Studios,1.0,0.0
Microwave Film,2.0,0.0
Mid Atlantic Films,7.0,1811523607.0
Mid Century Film Productions Ltd.,1.0,0.0
Mid-America Pictures,4.0,0.0
Mid-Atlantic Film,1.0,0.0
Midas,1.0,0.0
Midas Filmes,2.0,0.0
Midas Touch Media,1.0,0.0
Middle Child Films Inc.,1.0,2521.0
Middle Child Productions,1.0,0.0
Middle Fork Productions,4.0,207878665.0
Middle Link,1.0,0.0
Middle Pictures,1.0,0.0
Middle Reef,1.0,0.0
Middle Road Pictures,1.0,0.0
Middlefish Films,1.0,0.0
Midega Film,1.0,0.0
Midfield Films,3.0,21362725.0
Midia Cinematografica,1.0,0.0
Midlife Crisis Productions,1.0,1675381.0
Midnight Crew Studios,1.0,0.0
Midnight Films,1.0,0.0
Midnight Friends,1.0,0.0
Midnight Kitchen Productions,1.0,2160298.0
Midnight Picture Show,3.0,3533227.0
Midnight Road Entertainment,1.0,0.0
Midnight Sun Pictures,4.0,57560825.0
Midsummer Films,4.0,0.0
Midwest Films,1.0,0.0
Midwinter Films,1.0,0.0
Midwinter Productions Inc.,1.0,50671850.0
Mifilifilms,1.0,62985.0
Mifune Productions Co. Ltd.,5.0,0.0
Migdal Filmes,3.0,0.0
Miggles Corporation,1.0,0.0
Mighty Cheese Productions,1.0,0.0
Mighty Moments Motion Pictures,1.0,0.0
Migma Film AB,2.0,0.0
Miho Film,1.0,1984662.0
Miin Pictures,1.0,0.0
Mij Film Co.,4.0,0.0
Mikado Film,12.0,47524340.0
Mike Lobell Productions,1.0,0.0
Mike Medavoy Productions,1.0,0.0
Mike Tollin Productions,1.0,0.0
Mike Zoss Productions,8.0,874484128.0
Mike and Marty Productions,1.0,0.0
Mike's Movies,1.0,0.0
Miko Productions,1.0,19910002.0
Mikona Productions GmbH & Co. KG,4.0,542148938.0
Mikros Image,2.0,7800000.0
Mil Nubes-Cine,1.0,0.0
Mila Cinematografica,1.0,0.0
Mila Productions,1.0,0.0
Milagro Films,1.0,18902015.0
Milano Films,1.0,0.0
Milchan / Van Eyssen,1.0,0.0
Milcoz Films,1.0,834457.0
Mile End Films West,1.0,0.0
Mile High Productions,1.0,42886719.0
Miles Films,3.0,0.0
Miles Productions,1.0,0.0
Milesian Films,1.0,0.0
Milestone Entertainment,1.0,59192128.0
Milestone FIlms,1.0,362222.0
Milestone Film & Video,1.0,0.0
Milestone Productions,3.0,14030305.0
Mili Pictures,1.0,0.0
Mililifilms,1.0,0.0
Milimetros,1.0,0.0
Milimetros Feature Animation,1.0,0.0
Milk & Honey,1.0,155010032.0
Milk & Media,1.0,74918.0
Milkshake Films,1.0,27610873.0
Milkwood,1.0,0.0
Milky Way Image Company,20.0,0.0
Mill Film,1.0,457640427.0
Millar Gough Ink,2.0,165035108.0
Millas Film,1.0,0.0
Millbrook Farm Productions,2.0,167805466.0
Millbrook Pictures,2.0,27462041.0
Mille et Une Productions,2.0,0.0
Mille et une Films,2.0,0.0
Millenium,1.0,0.0
Millenium Films,3.0,21819348.0
Millenium Pictures,2.0,0.0
Millennium Entertainment,1.0,0.0
Millennium Films,76.0,1967868139.0
Millennium Pictures,1.0,0.0
Millennium Storm,1.0,0.0
Miller Consolidated Pictures (MCP),2.0,0.0
Miller-Milkis Productions,2.0,51079064.0
Millimeter Films,1.0,1519796.0
Million Channel Ltd.,1.0,0.0
Million Dollar Productions,1.0,0.0
Millstreet Films,2.0,0.0
Mimi wo Sumaseba Production Committee,1.0,0.0
Mimosa Films,2.0,60000000.0
Mimran Schur Pictures,4.0,32536833.0
Mincult,1.0,0.0
Mind In Motion Productions,1.0,0.0
MindSmack Productions,1.0,0.0
MindWorks Media,1.0,0.0
Mindel-Shaw Productions,1.0,764083.0
Mindfire Entertainment,6.0,14298495.0
Mindhunters (UK) Limited,1.0,21148829.0
Mindhunters Productie BV,1.0,21148829.0
Minds Eye Entertainment,9.0,0.0
Minds Meet,2.0,0.0
Mindshare Media,2.0,1206449.0
Mindstream Productions,1.0,1776333.0
Mindwalk,1.0,0.0
Mindy Affrime,1.0,0.0
Mine Canarias,1.0,0.0
Mine Film,2.0,0.0
Minerva Film SpA,5.0,0.0
Minerva Picture Company Ltd.,1.0,176153.0
Minerva Pictures,1.0,0.0
Minerva Productions,1.0,8265.0
Ming Productions,3.0,7400000.0
Mingxing Film Company,1.0,0.0
Mini Studios,1.0,0.0
Mini Traité Franco Allemand [fr],1.0,0.0
MiniFlix Films,1.0,0.0
Ministarstvo Kulture Republike Hrvatske,1.0,0.0
Ministerie van Nationale Opvoeding en Kultuur,1.0,0.0
Ministerie van Nederlandse Kultuur,1.0,0.0
Ministerio de Cultura,9.0,96813074.0
Ministerio de Cultura Perú,1.0,0.0
Ministero del Turismo e dello Spettacolo,5.0,0.0
Ministero per i Beni e le Attività Culturali,2.0,6463286.0
Ministero per i Beni e le Attività Culturali (MiBAC),32.0,5488389.0
Ministerstvo kultury Rossiyskoy Federatsii,1.0,0.0
Ministry Machine Productions,1.0,0.0
Ministry of Content,1.0,0.0
Ministry of Culture Lithuania,1.0,0.0
Ministry of Culture and Tourism,2.0,0.0
Ministry of Culture of the Russian Federation,3.0,13923732.0
Ministry of Culture of the Slovak Republic,2.0,0.0
Ministry of Education and Culture,1.0,0.0
"Ministry of Film, The",2.0,33556.0
Ministry of Information,2.0,0.0
Ministry of Propaganda Films,1.0,1434436.0
Ministère Libanais de la Culture,1.0,0.0
Ministère Tunisien de la Culture,1.0,0.0
Ministère de la Culture,5.0,7191399.0
Ministère de la Culture Française de Belgique,1.0,0.0
Ministère de la Culture Italien,1.0,0.0
Ministère de la Culture de la Republique Française,5.0,0.0
Ministère de la Culture et de la Communication,8.0,0.0
Ministère de la Culture et de la Francophonie,1.0,0.0
Ministère des Affaires Etrangères et Européennes,1.0,0.0
Ministère des Affaires Étrangères,4.0,0.0
Ministère des Affaires étrangères et du Développement International,5.0,15870798.0
Ministère du Développement Durable et de la Mer,1.0,19406406.0
Ministères de la Culture de l'industrie et des P.T.T.,1.0,0.0
Minnow Films,1.0,0.0
Minor Miracle Film Cooperative,1.0,0.0
Minos Films,1.0,0.0
Minotaur,1.0,0.0
Minotaur Film Partnership No. 3,1.0,2455831.0
Minotaur Productions,1.0,0.0
Mint AB,1.0,0.0
Mint Pictures,1.0,226286.0
Minutehand Pictures,1.0,0.0
Mira Filmes,1.0,0.0
Mirabai Films,6.0,26847512.0
Mirabelle Pictures,3.0,432274.0
Mirabelle Pictures Productions,1.0,104810.0
Miracin Korea Film Company,2.0,0.0
Miracle Communications Ltd.,1.0,10000000.0
Miracle Entertainment,1.0,0.0
Miracle Mile Productions Inc.,1.0,1145404.0
Miracle Pictures,3.0,38216482.0
Mirador Films,1.0,0.0
Mirae Asset Capital,2.0,6502364.0
Mirage,2.0,9488998.0
Mirage Atlantic,1.0,0.0
Mirage Cinematografica,1.0,0.0
Mirage Enterprises,24.0,1671925053.0
Mirage Entertainment,2.0,128499205.0
Mirage Films,1.0,9243140.0
Mirage Studios,1.0,95608995.0
Miraj Entertainment,1.0,0.0
Miramar Film,1.0,0.0
Miramas S.A.S,1.0,0.0
Miramax,28.0,890107944.0
Miramax Films,185.0,5849720832.0
Mirashin Korea,2.0,0.0
Miravista Films,3.0,0.0
Mirco & Slavco - First Partizan Production,1.0,0.0
Mire,1.0,0.0
"Mirisch Corporation, The",9.0,110684308.0
Mirisch Films,4.0,1500000.0
Mirisch Films Limited,1.0,12368234.0
Mirisch G-E Productions,1.0,10878107.0
Mirisch Pictures,1.0,43656822.0
Mirisch-Geoffrey Productions,1.0,0.0
Mirisch-Kappa Production,1.0,0.0
Mirisch-Webb,1.0,0.0
Mirofilm,1.0,0.0
Miroir Magique,2.0,0.0
Miromar Entertainment,1.0,0.0
Mirovision,4.0,0.0
Mirovision Inc.,1.0,0.0
Mirror Cube Films,1.0,0.0
Mirror Images LTD,1.0,0.0
Mirror Maze,1.0,0.0
Mirror Releasing,1.0,0.0
Mirrorball Films,1.0,0.0
Mirumir,1.0,0.0
Miscellaneous Entertainment,2.0,15000000.0
Mischief Films,1.0,0.0
Mischief Maker Studios,1.0,0.0
Misha Films,1.0,183018522.0
Misher Films,8.0,752378845.0
Miso Film,7.0,0.0
Miss Q,1.0,0.0
Mission Films,1.0,44.0
Mission Pictures,3.0,6584159.0
Mission Pictures International,2.0,0.0
Mississippix Studios,1.0,4500.0
Mister Lister Films,1.0,0.0
Mistress Inc.,1.0,23859.0
Mistrus Media Ltd.,1.0,0.0
Misty Mountains,1.0,62788218.0
Mitar Group,1.0,0.0
Mithya Talkies,1.0,0.0
Mitosfilm,1.0,0.0
Mitsubishi,5.0,490712884.0
Mitsubishi Motors Corporation,2.0,118493486.0
Mitsubishi Shoji,2.0,169757059.0
Mitsui Bussan,1.0,0.0
Mitsui Company Ltd.,1.0,0.0
Mitteldeutsche Medienförderung (MDM),7.0,118775055.0
Mitteldeutscher Rundfunk (MDR),5.0,0.0
Mixed Bag Media,1.0,0.0
Mixed Breed Films,1.0,0.0
Mixed Greens Media,1.0,0.0
Mixer,1.0,0.0
Miyagi Television Broadcasting,2.0,490643.0
Mizan Productions,1.0,0.0
Mjölk,1.0,0.0
Mjölk Movies,1.0,0.0
Mm...Buttered Panini Productions,2.0,2262223.0
Mo Film,1.0,0.0
Mo Productions,2.0,0.0
Moana Films,1.0,0.0
Mob Scene Creative Productions,1.0,0.0
Mobicom Entertainment,1.0,500154.0
Mobile Masterpiece Theatre,1.0,0.0
Mobilus Media,1.0,0.0
Mobius Entertainment Ltd.,1.0,0.0
Mobius International,1.0,10289.0
Mobra Films,5.0,1654319.0
Moby Dick Films,6.0,0.0
Mockingbird Pictures,9.0,930533.0
Mod Producciones,7.0,81860392.0
Modern Family Productions,1.0,0.0
Modern Girl Productions,1.0,0.0
Modern Love,1.0,0.0
Modern People,1.0,5816211.0
Modern Screen Play,1.0,0.0
Modern Studios,1.0,0.0
Modern VideoFilm,1.0,2500000.0
Modernciné,6.0,0.0
Modiano Inc.,1.0,0.0
Modoc Spring,1.0,0.0
Moetion Films,1.0,0.0
Moffitt-Lee Productions,6.0,0.0
Mogabi Pictures,1.0,0.0
Mogador Film,2.0,0.0
Moguletta,1.0,119269486.0
Mohan Films,1.0,0.0
Mohana Movies,1.0,0.0
Moho Film,2.0,88742116.0
Moho Films,3.0,28157818.0
Moholy-Nagy University of Art and Design,1.0,0.0
Moiré Films,1.0,0.0
Mojame S.A.,1.0,0.0
Mojo Films,1.0,0.0
Mojo Musique,1.0,0.0
Mojo Pictures,2.0,0.0
Mojo Promotions,1.0,0.0
Mokép,5.0,0.0
Molenwiek Film BV,1.0,0.0
Molinare Investment,2.0,414211549.0
Molinare Studios,5.0,25345000.0
Mollette,1.0,0.0
Molloy Boy Productions,1.0,0.0
Mollywood,10.0,30007182.0
Molot Entertainment,1.0,0.0
Momentum,1.0,0.0
Momentum Films,2.0,14.0
Momentum Pictures,3.0,414211549.0
