id,name_genres,id_genres
3396,'Comedy' 'Documentary',"'35,99'"
339669,'Family' 'Animation',"'10751,16'"
339692,'Drama' 'Crime' 'Thriller',"'18,80,53'"
3397,'Drama','18'
339739,'Drama','18'
33974,'Drama' 'Romance',"'18,10749'"
339749,'Science Fiction' 'Comedy',"'878,35'"
339751,'Documentary','99'
339790,'Documentary','99'
339792,'Comedy' 'Music',"'35,10402'"
33984,'Crime' 'Drama',"'80,18'"
339846,'Action' 'Comedy',"'28,35'"
33988,'Fantasy' 'Horror' 'Thriller',"'14,27,53'"
339888,'Documentary','99'
339894,'Drama','18'
33990,'Drama' 'Horror',"'18,27'"
339927,'Comedy','35'
339928,'Comedy' 'Drama' 'Family',"'35,18,10751'"
339934,'Documentary','99'
33994,'Drama','18'
339944,'Mystery' 'Family' 'Adventure' 'Fantasy',"'9648,10751,12,14'"
33996,'Thriller' 'Drama',"'53,18'"
339964,'Adventure' 'Science Fiction' 'Action',"'12,878,28'"
339967,'Action' 'Comedy' 'Drama' 'Fantasy' 'Science Fiction',"'28,35,18,14,878'"
33997,'Drama','18'
33998,'Drama' 'Comedy',"'18,35'"
339984,'Drama','18'
339987,'Drama','18'
339988,'Drama' 'Thriller' 'Science Fiction',"'18,53,878'"
339992,'Fantasy' 'Horror',"'14,27'"
339994,'Drama' 'Thriller' 'Crime',"'18,53,80'"
340,'Comedy' 'Drama',"'35,18'"
34000,'Comedy' 'Romance',"'35,10749'"
340027,'Drama','18'
34003,'Science Fiction' 'Adventure' 'Animation' 'Action' 'Family' 'Comedy',"'878,12,16,28,10751,35'"
34004,'Horror' 'Thriller',"'27,53'"
340053,'Documentary','99'
34006,'Comedy' 'Crime',"'35,80'"
340101,'Romance' 'War' 'Comedy' 'Drama',"'10749,10752,35,18'"
340103,'Drama' 'Horror',"'18,27'"
340119,'',''
34012,'Action','28'
34013,'Comedy' 'Drama' 'Foreign' 'Romance',"'35,18,10769,10749'"
34014,'Action' 'Comedy' 'Drama' 'Romance',"'28,35,18,10749'"
34015,'Documentary','99'
340155,'',''
34016,'Comedy' 'Romance',"'35,10749'"
340176,'Horror' 'Thriller',"'27,53'"
340187,'Horror' 'Comedy' 'Thriller',"'27,35,53'"
34019,'Drama' 'Romance',"'18,10749'"
340190,'Comedy','35'
340194,'Comedy' 'Drama',"'35,18'"
340210,'Thriller' 'Action' 'Drama',"'53,28,18'"
340213,'Action' 'Adventure' 'Horror',"'28,12,27'"
340215,'Drama' 'Thriller',"'18,53'"
340223,'Documentary','99'
340224,'Drama' 'Comedy',"'18,35'"
34023,'Horror','27'
340230,'Comedy' 'Drama',"'35,18'"
34024,'Drama','18'
340243,'Drama' 'Thriller',"'18,53'"
34025,'Drama' 'Foreign',"'18,10769'"
340255,'Fantasy' 'Comedy' 'Drama',"'14,35,18'"
340275,'Music' 'Drama' 'Crime' 'Comedy',"'10402,18,80,35'"
340357,'Thriller' 'Adventure' 'Animation' 'Comedy' 'Fantasy' 'Science Fiction',"'53,12,16,35,14,878'"
34036,'Drama' 'Romance' 'Thriller',"'18,10749,53'"
34038,'Music','10402'
340382,'Horror' 'Science Fiction' 'Action' 'Fantasy' 'Drama',"'27,878,28,14,18'"
340401,'Horror' 'Comedy',"'27,35'"
340402,'Comedy' 'Drama',"'35,18'"
34043,'Comedy' 'Family' 'Romance',"'35,10751,10749'"
34044,'Documentary','99'
34045,'Documentary','99'
340481,'Thriller' 'Drama' 'Crime',"'53,18,80'"
340484,'Documentary' 'Drama',"'99,18'"
340485,'Drama','18'
340487,'Drama','18'
340488,'Thriller','53'
3405,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
34052,'Adventure' 'Animation' 'Fantasy',"'12,16,14'"
34053,'Drama' 'Romance',"'18,10749'"
340543,'',''
34057,'Comedy' 'Drama',"'35,18'"
340584,'Drama' 'Thriller',"'18,53'"
34061,'Drama' 'Romance',"'18,10749'"
340611,'Drama','18'
340616,'Drama','18'
340627,'Drama' 'Romance',"'18,10749'"
34064,'',''
34065,'Adventure' 'Animation' 'Family' 'Fantasy',"'12,16,10751,14'"
340666,'Drama' 'Thriller',"'18,53'"
34067,'Adventure' 'Animation' 'Fantasy',"'12,16,14'"
340676,'Drama' 'Mystery' 'Thriller',"'18,9648,53'"
340677,'Crime' 'Drama' 'Thriller',"'80,18,53'"
34068,'Drama' 'Crime',"'18,80'"
340684,'Romance' 'Drama',"'10749,18'"
34069,'Thriller' 'Mystery' 'Science Fiction',"'53,9648,878'"
34070,'Drama' 'Comedy',"'18,35'"
340712,'History' 'Documentary',"'36,99'"
340746,'Thriller','53'
34075,'',''
340753,'',''
34077,'Horror' 'Science Fiction',"'27,878'"
34078,'Thriller' 'Horror',"'53,27'"
340785,'Comedy','35'
34079,'Documentary','99'
34081,'Crime' 'Drama' 'Horror',"'80,18,27'"
340816,'Romance' 'Comedy',"'10749,35'"
34082,'Comedy','35'
340837,'Mystery' 'Thriller' 'Horror' 'Science Fiction',"'9648,53,27,878'"
34084,'Horror','27'
340856,'Documentary','99'
34086,'Comedy' 'Family' 'Science Fiction',"'35,10751,878'"
340881,'Family' 'Drama',"'10751,18'"
34090,'Drama' 'Crime' 'Romance' 'Foreign',"'18,80,10749,10769'"
34092,'Drama' 'Family',"'18,10751'"
34093,'Drama' 'Romance',"'18,10749'"
340937,'Drama' 'Romance',"'18,10749'"
340945,'Action' 'War',"'28,10752'"
340961,'Crime' 'Comedy' 'Adventure' 'Drama',"'80,35,12,18'"
34098,'Horror' 'Science Fiction',"'27,878'"
34100,'',''
341006,'Action' 'Horror' 'Thriller',"'28,27,53'"
341007,'Family' 'Animation' 'Adventure',"'10751,16,12'"
34101,'Comedy','35'
341012,'Comedy' 'Music',"'35,10402'"
341013,'Action' 'Thriller',"'28,53'"
341045,'Documentary','99'
341050,'Action' 'Thriller' 'Mystery',"'28,53,9648'"
341051,'Horror','27'
34106,'Comedy' 'Romance',"'35,10749'"
341077,'Action' 'Crime' 'Drama' 'Thriller',"'28,80,18,53'"
341106,'Documentary','99'
34113,'Documentary' 'Music',"'99,10402'"
341174,'Drama' 'Romance',"'18,10749'"
341176,'Comedy','35'
341178,'Thriller','53'
341201,'War','10752'
34125,'Horror' 'Thriller',"'27,53'"
34127,'Music' 'Comedy' 'Fantasy',"'10402,35,14'"
34128,'Drama' 'Comedy' 'Romance',"'18,35,10749'"
34130,'Comedy' 'Western',"'35,37'"
34131,'Adventure' 'Action' 'Science Fiction',"'12,28,878'"
34134,'Animation' 'Family' 'Fantasy',"'16,10751,14'"
341366,'Adventure' 'Documentary',"'12,99'"
34138,'Action' 'Drama',"'28,18'"
341392,'Comedy','35'
341420,'Comedy' 'Horror',"'35,27'"
34144,'Comedy' 'Foreign',"'35,10769'"
341443,'Drama','18'
341445,'Drama' 'War',"'18,10752'"
34145,'Thriller' 'Romance',"'53,10749'"
34148,'Drama' 'Romance',"'18,10749'"
341490,'History' 'Drama',"'36,18'"
341491,'Drama','18'
34151,'Comedy','35'
341517,'',''
34152,'Comedy' 'Drama',"'35,18'"
341559,'Action' 'Crime' 'Drama',"'28,80,18'"
34158,'History' 'Documentary',"'36,99'"
34163,'Documentary' 'Comedy' 'TV Movie',"'99,35,10770'"
34167,'Comedy' 'Drama',"'35,18'"
341689,'Comedy' 'Music' 'Romance' 'Science Fiction',"'35,10402,10749,878'"
34170,'Family' 'Comedy',"'10751,35'"
341744,'Comedy' 'Drama',"'35,18'"
341745,'Drama','18'
34179,'Drama' 'Action' 'Thriller',"'18,28,53'"
3418,'Drama' 'Science Fiction',"'18,878'"
34181,'Drama' 'Romance',"'18,10749'"
34182,'Drama' 'History',"'18,36'"
34184,'Action' 'Crime',"'28,80'"
34186,'Comedy' 'Crime' 'Drama',"'35,80,18'"
34187,'Drama' 'Romance',"'18,10749'"
34188,'Comedy','35'
341886,'Science Fiction' 'Horror',"'878,27'"
341895,'Comedy' 'Music' 'Romance',"'35,10402,10749'"
34192,'Action' 'Thriller',"'28,53'"
34193,'Drama' 'Horror' 'Thriller',"'18,27,53'"
34194,'Fantasy' 'Animation' 'Science Fiction' 'Foreign',"'14,16,878,10769'"
34195,'Foreign' 'Horror' 'Thriller',"'10769,27,53'"
341957,'Thriller' 'Horror',"'53,27'"
34196,'Adventure' 'Comedy' 'Fantasy',"'12,35,14'"
341962,'',''
341984,'Adventure' 'Family' 'Animation',"'12,10751,16'"
342,'Comedy' 'Drama',"'35,18'"
342003,'Comedy','35'
342011,'Drama','18'
34202,'Horror' 'Science Fiction',"'27,878'"
342021,'Romance' 'Crime' 'Thriller',"'10749,80,53'"
34203,'Adventure' 'Fantasy' 'Action' 'Science Fiction' 'Family',"'12,14,28,878,10751'"
34204,'Adventure' 'Comedy' 'Family' 'Fantasy' 'TV Movie',"'12,35,10751,14,10770'"
34205,'Adventure' 'Family' 'Fantasy' 'TV Movie',"'12,10751,14,10770'"
342052,'Documentary','99'
34207,'Drama' 'Comedy' 'Foreign',"'18,35,10769'"
34208,'Thriller' 'Drama' 'Crime',"'53,18,80'"
34210,'Comedy' 'Thriller',"'35,53'"
34214,'Documentary','99'
34216,'Drama' 'Action' 'Foreign',"'18,28,10769'"
342163,'Romance' 'Comedy',"'10749,35'"
342165,'Drama','18'
34219,'Documentary','99'
342213,'Comedy','35'
342218,'Drama' 'Family',"'18,10751'"
34223,'Comedy' 'Horror',"'35,27'"
342281,'Comedy' 'Romance',"'35,10749'"
3423,'Drama','18'
34231,'Adventure' 'Horror' 'Thriller',"'12,27,53'"
34233,'Action' 'Adventure' 'Comedy' 'Romance',"'28,12,35,10749'"
342381,'Music','10402'
342464,'Drama' 'Family',"'18,10751'"
342472,'Drama' 'Romance',"'18,10749'"
342473,'Animation' 'Family' 'Adventure' 'Comedy',"'16,10751,12,35'"
342474,'Comedy' 'Drama',"'35,18'"
342502,'Thriller','53'
342521,'Action' 'Comedy',"'28,35'"
342546,'Comedy','35'
342550,'Drama','18'
342562,'Adventure' 'Documentary' 'Family',"'12,99,10751'"
342588,'Animation' 'Mystery' 'Horror' 'Science Fiction',"'16,9648,27,878'"
3426,'Romance' 'Drama' 'Comedy',"'10749,18,35'"
342657,'Horror' 'Thriller' 'Mystery',"'27,53,9648'"
342672,'Comedy','35'
342684,'Science Fiction' 'Thriller',"'878,53'"
342686,'Drama' 'Science Fiction',"'18,878'"
34269,'Adventure' 'Western',"'12,37'"
342695,'Horror' 'Comedy',"'27,35'"
3427,'Thriller','53'
342737,'Drama','18'
34276,'Adventure' 'Science Fiction',"'12,878'"
342765,'Drama','18'
342786,'Documentary','99'
34280,'Adventure' 'Comedy',"'12,35'"
34282,'Drama' 'Crime',"'18,80'"
34283,'Documentary','99'
342831,'Mystery' 'Drama',"'9648,18'"
342850,'',''
342878,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
34288,'Horror' 'Mystery',"'27,9648'"
342896,'Horror' 'Mystery' 'Thriller',"'27,9648,53'"
342917,'Action' 'Animation' 'Family',"'28,16,10751'"
342925,'Romance' 'Drama',"'10749,18'"
342927,'Science Fiction' 'Action' 'Horror',"'878,28,27'"
34299,'Comedy','35'
343,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
34300,'Comedy' 'Family',"'35,10751'"
343010,'Mystery' 'Drama' 'Thriller',"'9648,18,53'"
343018,'Drama' 'Comedy',"'18,35'"
34303,'Documentary','99'
343042,'',''
343043,'Documentary','99'
343059,'Comedy' 'Action',"'35,28'"
343070,'Action' 'Science Fiction' 'War',"'28,878,10752'"
34308,'Drama','18'
34309,'Action' 'Thriller',"'28,53'"
34311,'Horror' 'Comedy',"'27,35'"
343112,'Thriller' 'Science Fiction' 'Horror',"'53,878,27'"
34312,'Comedy' 'Horror',"'35,27'"
34314,'Action' 'Thriller' 'Crime',"'28,53,80'"
343140,'Music' 'Drama',"'10402,18'"
343173,'Horror','27'
3432,'Drama' 'Crime' 'Mystery' 'Thriller',"'18,80,9648,53'"
34322,'Comedy' 'Romance',"'35,10749'"
343227,'',''
34325,'Music','10402'
34326,'Action' 'Drama' 'Crime',"'28,18,80'"
34327,'Thriller' 'Mystery',"'53,9648'"
34328,'Comedy' 'Drama',"'35,18'"
343283,'Drama','18'
343284,'Comedy' 'Horror',"'35,27'"
343289,'Documentary','99'
343295,'Comedy','35'
343304,'Documentary','99'
34334,'Drama' 'Romance',"'18,10749'"
34335,'Crime' 'Drama' 'Horror' 'Thriller',"'80,18,27,53'"
343369,'TV Movie' 'Drama',"'10770,18'"
343371,'Comedy','35'
34341,'Comedy','35'
343426,'Thriller','53'
343435,'',''
343611,'Action','28'
343693,'Animation' 'Family',"'16,10751'"
343702,'Comedy','35'
34372,'History','36'
343724,'Science Fiction','878'
34374,'Crime' 'Mystery' 'Thriller',"'80,9648,53'"
34376,'Fantasy' 'Comedy' 'Science Fiction' 'Romance',"'14,35,878,10749'"
34377,'Drama','18'
34379,'Action' 'Drama' 'Thriller',"'28,18,53'"
343795,'Drama','18'
34380,'Documentary' 'Music',"'99,10402'"
343809,'Drama','18'
34381,'Drama','18'
343825,'Documentary','99'
343843,'Drama' 'War',"'18,10752'"
343858,'',''
343878,'Drama' 'Romance',"'18,10749'"
34388,'Thriller','53'
343880,'Documentary','99'
343887,'Documentary','99'
34389,'Documentary' 'Foreign',"'99,10769'"
343921,'Drama' 'Thriller',"'18,53'"
343934,'Comedy','35'
343972,'Western','37'
343977,'Comedy' 'Animation' 'Family',"'35,16,10751'"
343981,'Documentary','99'
344,'Crime' 'Action' 'Comedy',"'80,28,35'"
344039,'Comedy' 'Drama',"'35,18'"
344041,'Drama' 'Thriller',"'18,53'"
344043,'',''
344120,'Action' 'Drama' 'Thriller',"'28,18,53'"
344123,'Comedy' 'Romance',"'35,10749'"
344147,'Action' 'Science Fiction' 'Adventure',"'28,878,12'"
34417,'Comedy','35'
344170,'Documentary','99'
34420,'Drama','18'
34421,'Action' 'Drama',"'28,18'"
34423,'Comedy','35'
34424,'Documentary','99'
344255,'Drama','18'
344277,'Thriller','53'
34433,'Animation' 'Adventure' 'Family',"'16,12,10751'"
344339,'',''
34444,'Western' 'Drama' 'Comedy' 'Romance',"'37,18,35,10749'"
344476,'Crime' 'Drama',"'80,18'"
34449,'Drama' 'War',"'18,10752'"
34453,'Documentary' 'Music',"'99,10402'"
34456,'Comedy' 'Romance',"'35,10749'"
344560,'',''
34459,'Action' 'Drama' 'Thriller',"'28,18,53'"
344591,'Drama' 'Fantasy',"'18,14'"
344593,'Horror','27'
34461,'Family' 'Fantasy' 'Music',"'10751,14,10402'"
34462,'Action' 'Crime' 'Drama',"'28,80,18'"
34463,'Animation','16'
344656,'Adventure' 'Fantasy' 'Science Fiction' 'Western',"'12,14,878,37'"
34469,'War' 'Drama' 'History',"'10752,18,36'"
34474,'Drama','18'
344741,'',''
34479,'Horror','27'
34480,'Adventure' 'Horror' 'Thriller',"'12,27,53'"
34482,'Comedy' 'Drama' 'Family',"'35,18,10751'"
344854,'Thriller' 'Horror',"'53,27'"
344900,'',''
344906,'Action','28'
34494,'Comedy','35'
34496,'Crime' 'Thriller',"'80,53'"
345,'Mystery' 'Drama',"'9648,18'"
345003,'Drama','18'
345009,'Thriller' 'War',"'53,10752'"
34505,'Comedy','35'
345054,'Thriller','53'
34506,'Comedy' 'Documentary' 'TV Movie',"'35,99,10770'"
345069,'Thriller' 'Comedy' 'Horror',"'53,35,27'"
34507,'Comedy','35'
34509,'Comedy' 'Documentary' 'TV Movie',"'35,99,10770'"
34512,'Comedy' 'Documentary' 'TV Movie',"'35,99,10770'"
34513,'Comedy' 'Documentary' 'TV Movie',"'35,99,10770'"
345139,'Documentary','99'
34515,'Comedy','35'
34516,'Comedy','35'
345176,'Comedy','35'
34518,'Comedy','35'
34521,'Comedy','35'
345235,'Action' 'Comedy',"'28,35'"
34527,'Mystery' 'Crime',"'9648,80'"
34528,'War' 'Drama' 'History',"'10752,18,36'"
34530,'War' 'Drama' 'History',"'10752,18,36'"
345306,'Comedy','35'
345323,'Documentary','99'
345426,'Romance' 'Drama' 'Action',"'10749,18,28'"
345438,'Comedy' 'Romance',"'35,10749'"
34544,'Thriller' 'Action' 'Adventure' 'Comedy' 'Crime',"'53,28,12,35,80'"
345468,'Drama' 'Horror' 'Thriller',"'18,27,53'"
345470,'Drama','18'
345489,'Drama','18'
34549,'Comedy' 'Family' 'Fantasy' 'Science Fiction',"'35,10751,14,878'"
345519,'Documentary','99'
34557,'Drama','18'
345575,'',''
34560,'Adventure' 'Comedy' 'Family' 'Fantasy' 'TV Movie',"'12,35,10751,14,10770'"
34561,'War' 'Drama' 'History',"'10752,18,36'"
34563,'Comedy','35'
345637,'Animation','16'
34564,'Comedy' 'Romance',"'35,10749'"
345661,'Documentary','99'
345664,'Comedy' 'Romance',"'35,10749'"
345725,'Adventure' 'Drama' 'Comedy',"'12,18,35'"
345727,'Music' 'Documentary',"'10402,99'"
34573,'Family' 'Fantasy',"'10751,14'"
345735,'Comedy','35'
34574,'Horror' 'Thriller',"'27,53'"
34576,'Documentary','99'
34577,'Animation' 'Fantasy',"'16,14'"
345775,'Adventure' 'Animation',"'12,16'"
34581,'Documentary','99'
34582,'Comedy' 'Thriller',"'35,53'"
34583,'Drama' 'Horror' 'Thriller',"'18,27,53'"
34584,'Drama' 'Family' 'Fantasy' 'Adventure',"'18,10751,14,12'"
34586,'Drama' 'Action',"'18,28'"
345874,'Drama','18'
345875,'Thriller' 'Horror' 'Mystery',"'53,27,9648'"
34588,'Comedy','35'
345888,'Horror' 'Fantasy',"'27,14'"
345896,'Documentary','99'
345906,'Drama' 'Comedy',"'18,35'"
345909,'Drama','18'
345911,'Horror' 'Thriller',"'27,53'"
345913,'Horror','27'
345914,'Comedy','35'
345915,'Action' 'Comedy' 'Thriller',"'28,35,53'"
345916,'Drama','18'
345918,'Drama' 'Thriller',"'18,53'"
34592,'Horror','27'
345920,'Drama' 'Romance',"'18,10749'"
345922,'Comedy','35'
345924,'Drama' 'Crime',"'18,80'"
345925,'Thriller' 'Science Fiction',"'53,878'"
345931,'Thriller','53'
345938,'Drama' 'Fantasy',"'18,14'"
345944,'Documentary','99'
34595,'Mystery' 'Drama' 'Thriller',"'9648,18,53'"
34598,'Action' 'Comedy' 'Crime',"'28,35,80'"
34599,'Drama','18'
346,'Action' 'Drama',"'28,18'"
34600,'Comedy' 'Family',"'35,10751'"
34601,'Crime' 'Drama' 'Thriller',"'80,18,53'"
346034,'Family' 'Comedy',"'10751,35'"
34604,'Comedy' 'Romance',"'35,10749'"
346079,'Thriller' 'Action' 'Crime',"'53,28,80'"
346093,'Horror' 'Science Fiction',"'27,878'"
346106,'Comedy','35'
346134,'Drama' 'Comedy',"'18,35'"
34614,'Drama','18'
34615,'Drama','18'
346170,'Horror' 'Thriller',"'27,53'"
346225,'Drama','18'
34623,'Drama' 'Music' 'Romance',"'18,10402,10749'"
346239,'Comedy','35'
34626,'Thriller' 'Action' 'Drama',"'53,28,18'"
34630,'Documentary','99'
34631,'Documentary' 'Music',"'99,10402'"
346347,'Comedy' 'Science Fiction',"'35,878'"
34636,'Drama' 'Family' 'Fantasy' 'Adventure',"'18,10751,14,12'"
34637,'Adventure' 'Action' 'Drama' 'Fantasy' 'Mystery',"'12,28,18,14,9648'"
346384,'Drama','18'
346388,'Drama' 'Comedy',"'18,35'"
346401,'Music' 'Documentary',"'10402,99'"
346443,'Music' 'Comedy',"'10402,35'"
346469,'Drama' 'Romance',"'18,10749'"
34647,'Fantasy' 'Drama',"'14,18'"
346472,'Comedy' 'Drama' 'Science Fiction',"'35,18,878'"
346473,'Comedy','35'
346489,'TV Movie' 'Romance',"'10770,10749'"
346490,'Drama','18'
346494,'Comedy' 'Drama',"'35,18'"
34650,'Thriller' 'Mystery' 'Romance',"'53,9648,10749'"
34651,'Western','37'
34652,'Crime' 'Thriller',"'80,53'"
34653,'Drama' 'Romance',"'18,10749'"
346564,'Comedy','35'
346570,'Drama','18'
34658,'Action' 'Comedy',"'28,35'"
346592,'Action' 'Crime' 'Thriller',"'28,80,53'"
34662,'Comedy' 'Music' 'Family',"'35,10402,10751'"
346641,'Drama' 'Mystery',"'18,9648'"
346646,'Action' 'Comedy' 'Crime' 'Thriller',"'28,35,80,53'"
346650,'Comedy' 'Drama',"'35,18'"
346651,'Action' 'Science Fiction' 'Thriller',"'28,878,53'"
34666,'Comedy' 'Romance' 'Drama',"'35,10749,18'"
34667,'Action' 'Crime' 'Thriller',"'28,80,53'"
346672,'Action' 'Fantasy' 'Horror',"'28,14,27'"
346681,'Drama' 'Comedy',"'18,35'"
346685,'Crime' 'Drama' 'Mystery' 'Romance' 'Thriller',"'80,18,9648,10749,53'"
34671,'Drama' 'Foreign' 'History',"'18,10769,36'"
34672,'Family','10751'
346723,'Drama' 'Comedy',"'18,35'"
346755,'Thriller','53'
346758,'',''
346763,'Romance' 'Drama' 'History',"'10749,18,36'"
346808,'Action' 'Thriller',"'28,53'"
34681,'Comedy','35'
34683,'Comedy','35'
346838,'Adventure','12'
346873,'Documentary','99'
34689,'Mystery' 'Drama' 'Romance' 'Crime',"'9648,18,10749,80'"
3469,'Drama' 'Romance',"'18,10749'"
34696,'Drama','18'
34697,'Crime' 'Drama',"'80,18'"
347,'Drama','18'
347026,'Drama' 'History',"'18,36'"
34703,'Thriller' 'Drama',"'53,18'"
347031,'Comedy' 'Drama' 'Romance' 'Fantasy' 'Adventure',"'35,18,10749,14,12'"
347033,'Drama','18'
347035,'Adventure' 'Family',"'12,10751'"
347064,'Science Fiction' 'Action' 'Horror',"'878,28,27'"
347096,'Action' 'Adventure' 'Fantasy',"'28,12,14'"
347097,'Thriller' 'Horror' 'Mystery',"'53,27,9648'"
347105,'Comedy','35'
347106,'Comedy','35'
347123,'Drama' 'History' 'TV Movie',"'18,36,10770'"
347126,'Drama','18'
347127,'Thriller' 'Horror',"'53,27'"
34714,'Drama' 'Thriller' 'Mystery',"'18,53,9648'"
347155,'Animation','16'
347157,'',''
347184,'Documentary','99'
3472,'Crime' 'Drama' 'Thriller',"'80,18,53'"
347201,'Action' 'Animation' 'Fantasy',"'28,16,14'"
34723,'Action' 'Adventure' 'Drama' 'Family',"'28,12,18,10751'"
347258,'Thriller' 'Science Fiction',"'53,878'"
347264,'Comedy','35'
34729,'Comedy' 'Drama' 'Family',"'35,18,10751'"
347317,'Action' 'Romance',"'28,10749'"
34732,'Drama' 'Action' 'Thriller',"'18,28,53'"
347328,'Comedy' 'Science Fiction',"'35,878'"
347331,'Action','28'
34734,'Horror' 'Thriller',"'27,53'"
347344,'Drama' 'Thriller' 'Horror',"'18,53,27'"
347382,'War' 'Drama',"'10752,18'"
347413,'Action' 'Animation' 'Fantasy' 'Comedy',"'28,16,14,35'"
34745,'Action' 'Comedy' 'Drama',"'28,35,18'"
34746,'Action' 'Crime' 'Drama' 'Thriller',"'28,80,18,53'"
347465,'Comedy','35'
34748,'Drama' 'Music',"'18,10402'"
347495,'Documentary','99'
347497,'TV Movie' 'Documentary' 'Science Fiction',"'10770,99,878'"
34752,'Drama','18'
347528,'Comedy' 'Documentary',"'35,99'"
347548,'Thriller' 'Horror' 'Science Fiction',"'53,27,878'"
34759,'Documentary' 'Music',"'99,10402'"
3476,'Drama' 'Romance',"'18,10749'"
34760,'Drama','18'
347627,'Comedy','35'
34763,'',''
347630,'Comedy','35'
34764,'Romance' 'Drama' 'Thriller',"'10749,18,53'"
347642,'Horror','27'
347647,'Thriller','53'
34765,'TV Movie' 'Comedy' 'Adventure' 'Family',"'10770,35,12,10751'"
34766,'Adventure' 'Comedy' 'Family' 'TV Movie',"'12,35,10751,10770'"
347666,'Comedy','35'
347669,'Comedy','35'
34767,'Documentary' 'Music',"'99,10402'"
34768,'Comedy','35'
347688,'Family' 'Animation',"'10751,16'"
347689,'Adventure' 'Comedy' 'Family',"'12,35,10751'"
34769,'Drama' 'Action' 'Comedy' 'Crime',"'18,28,35,80'"
347697,'Drama','18'
347702,'Documentary','99'
34772,'Animation' 'Science Fiction',"'16,878'"
34774,'Action' 'Adventure' 'Drama' 'Family',"'28,12,18,10751'"
347751,'Drama' 'Horror',"'18,27'"
347752,'Thriller','53'
347754,'Horror' 'Thriller',"'27,53'"
347757,'Horror' 'Thriller',"'27,53'"
347760,'Comedy' 'Horror' 'Thriller',"'35,27,53'"
347762,'Horror','27'
347763,'Drama' 'Thriller' 'Horror',"'18,53,27'"
347764,'Mystery' 'Drama' 'Thriller' 'Horror',"'9648,18,53,27'"
347767,'Horror','27'
34777,'Action' 'Thriller',"'28,53'"
34778,'Comedy' 'Romance',"'35,10749'"
347786,'Drama','18'
3478,'Drama' 'History',"'18,36'"
347807,'Action','28'
34783,'Comedy','35'
347835,'Documentary','99'
34784,'Horror','27'
347847,'Horror' 'Science Fiction',"'27,878'"
347848,'Drama' 'Horror',"'18,27'"
347850,'Mystery' 'Horror' 'Thriller',"'9648,27,53'"
347855,'Horror' 'Mystery' 'Science Fiction',"'27,9648,878'"
34787,'Fantasy','14'
347870,'Comedy','35'
347881,'Comedy','35'
347882,'Drama' 'Thriller' 'Action' 'Science Fiction',"'18,53,28,878'"
34789,'Comedy','35'
3479,'Thriller' 'Crime',"'53,80'"
34792,'Fantasy' 'Action' 'Comedy' 'Science Fiction',"'14,28,35,878'"
347938,'Drama' 'History' 'Thriller',"'18,36,53'"
34794,'Horror' 'Thriller',"'27,53'"
347944,'Horror','27'
347945,'Thriller' 'Mystery' 'Science Fiction',"'53,9648,878'"
34796,'Drama' 'Romance',"'18,10749'"
347968,'Mystery' 'Comedy' 'Romance',"'9648,35,10749'"
347969,'Comedy' 'Western',"'35,37'"
347979,'Comedy' 'Romance',"'35,10749'"
347981,'Drama','18'
348,'Horror' 'Action' 'Thriller' 'Science Fiction',"'27,28,53,878'"
3480,'Drama' 'History',"'18,36'"
34800,'Action' 'Comedy' 'Drama',"'28,35,18'"
348025,'Comedy' 'Drama',"'35,18'"
34803,'Comedy','35'
348035,'Comedy','35'
34806,'Comedy' 'Romance',"'35,10749'"
348060,'Action' 'Drama',"'28,18'"
348069,'Documentary','99'
348089,'TV Movie' 'Music',"'10770,10402'"
348090,'Documentary' 'History',"'99,36'"
34812,'Science Fiction','878'
34813,'Action' 'Adventure' 'Crime' 'Mystery' 'Thriller',"'28,12,80,9648,53'"
348138,'Romance' 'Comedy',"'10749,35'"
348150,'TV Movie' 'Comedy',"'10770,35'"
348191,'Horror' 'Documentary',"'27,99'"
3482,'Action' 'Drama' 'Thriller' 'War',"'28,18,53,10752'"
348273,'',''
348295,'Comedy','35'
348296,'Comedy','35'
3483,'Adventure' 'Crime' 'Horror' 'Science Fiction' 'Thriller',"'12,80,27,878,53'"
348315,'Crime' 'Drama' 'Thriller',"'80,18,53'"
348320,'Comedy' 'Thriller',"'35,53'"
348346,'Thriller','53'
34835,'Documentary','99'
34836,'Documentary' 'Foreign',"'99,10769'"
348375,'Animation' 'Drama',"'16,18'"
34838,'Drama' 'Music' 'Romance' 'Foreign',"'18,10402,10749,10769'"
348389,'Action' 'Thriller',"'28,53'"
348390,'Drama' 'History',"'18,36'"
348391,'Comedy' 'Drama',"'35,18'"
348396,'',''
3484,'Adventure' 'Fantasy' 'Horror',"'12,14,27'"
34840,'Comedy' 'Drama' 'Romance',"'35,18,10749'"
34843,'Drama' 'TV Movie',"'18,10770'"
34847,'Drama' 'Comedy' 'Romance',"'18,35,10749'"
348499,'Comedy' 'Adventure',"'35,12'"
3485,'Crime' 'Adventure' 'Horror' 'Thriller',"'80,12,27,53'"
348507,'Drama','18'
34851,'Action' 'Science Fiction' 'Adventure' 'Thriller',"'28,878,12,53'"
348528,'Documentary','99'
348537,'Comedy' 'Romance',"'35,10749'"
348544,'History' 'Drama',"'36,18'"
